Rk	Team	Conf	G	Rec	AdjOE	AdjDE	Barthag	EFG%	EFGD%	TOR	TORD	ORB	DRB	FTR	FTRD	2P%	2P%D	3P%	3P%D	3PR	3PRD	Adj T.	WAB
1	SMU
   6 seed, R64	Amer	5	5–0
2–0	136.4
1	98.4
92	.9771
1	65.1
1	43.1
24	15.3
90	15.9
218	27.1
188	33.3
268	47.5
35	32.0
127	61.0
6	42.7
42	47.5
7	29.1
62	39.6
118	46.0
310	66.6
231	+1.6
8
2	Michigan
   7 seed, Sweet Sixteen	B10	6	5–1
1–1	129.7
4	93.7
40	.9767
2	60.5
9	49.7
148	14.4
59	21.4
41	23.3
270	31.8
236	28.5
239	23.7
39	63.5
3	49.6
178	37.9
85	33.3
117	44.9
41	26.9
27	64.4
288	+2.5
2
3	Villanova
   1 seed, R32	BE	4	4–0
1–0	121.3
18	88.3
13	.9746
3	58.5
15	47.2
92	15.8
109	24.1
17	27.0
191	28.3
159	42.7
69	22.7
34	59.5
13	47.1
123	38.1
81	31.6
96	45.5
32	35.2
138	64.4
288	+1.9
5
4	Wichita St.
   10 seed, R32	MVC	3	3–0
0–0	117.5
30	86.2
7	.9726
4	46.4
244	40.4
12	15.8
109	18.7
118	36.2
40	27.4
135	62.0
5	31.6
116	37.9
314	42.9
44	44.0
24	24.7
23	30.1
269	42.7
277	69.5
127	+0.9
20
5	Iowa St.
   5 seed, R32	B12	4	3–1
0–1	129.1
5	94.8
55	.9722
5	59.8
11	48.5
128	15.5
100	14.4
273	22.1
290	34.6
290	34.8
155	28.7
81	55.7
34	46.9
119	43.4
28	34.5
157	43.0
58	32.2
81	69.0
136	+1.9
6
6	Gonzaga
   1 seed, Finals	WCC	3	3–0
0–0	117.5
31	86.9
9	.9698
6	57.3
24	41.9
15	14.9
74	13.9
286	20.3
306	18.8
18	41.4
82	19.6
16	57.1
24	35.7
7	38.7
74	37.7
234	19.7
335	29.6
52	72.8
37	+1.0
16
7	North Carolina
   1 seed, CHAMPS	ACC	3	2–1
1–0	129.0
6	95.7
62	.9689
7	52.0
106	50.3
168	14.3
54	16.2
208	38.7
17	25.3
93	28.8
233	56.1
319	53.5
66	46.0
98	32.1
203	38.6
250	28.3
289	36.3
160	71.7
59	+1.0
18
8	Kansas St.
   11 seed, R64	B12	5	4–1
2–0	118.4
24	89.8
21	.9603
8	55.6
46	48.1
114	18.8
220	19.1
104	24.6
244	32.9
261	48.8
32	34.3
165	57.1
24	44.5
68	35.2
134	35.5
176	36.4
162	41.5
261	64.8
282	+1.5
9
9	Grand Canyon	WAC	1	1–0
1–0	97.2
251	73.8
1	.9599
9	35.6
330	31.3
1	18.6
215	22.9
27	29.3
137	23.3
57	63.5
4	33.9
156	23.5
335	29.4
2	38.9
70	22.7
11	34.6
196	39.3
231	71.2
76	+0.5
34
10	Vermont
   13 seed, R64	AE	3	3–0
0–0	110.8
81	84.3
4	.9590
10	57.5
22	35.3
2	12.2
20	19.9
79	27.3
181	25.5
98	30.0
217	26.1
58	54.6
56	41.3
23	42.3
35	13.6
1	32.5
240	28.8
41	62.2
322	+0.23
50
11	Arizona
   2 seed, Sweet Sixteen	P12	4	4–0
1–0	121.9
14	92.9
36	.9578
11	57.1
27	45.4
61	14.8
71	13.1
300	30.2
121	18.6
17	54.3
12	44.3
261	54.8
53	47.4
131	41.1
45	28.4
51	33.3
220	41.3
260	69.3
133	+2.1
3
12	Duke
   2 seed, R32	ACC	5	4–1
0–1	127.8
8	97.7
83	.9564
12	55.6
46	47.7
108	13.6
40	13.0
303	23.8
259	35.4
303	48.4
33	31.4
114	55.1
48	52.4
229	37.8
88	24.8
24	32.7
236	30.8
59	69.7
119	+2.7
1
13	Notre Dame
   5 seed, R32	ACC	5	3–2
1–1	123.1
12	94.3
46	.9554
13	52.0
106	52.3
212	11.6
15	20.7
56	25.8
217	32.1
244	25.5
265	22.5
33	53.7
63	49.7
180	33.1
194	38.5
245	40.6
100	32.0
74	66.3
240	+1.2
15
14	Rhode Island
   11 seed, R32	A10	5	5–0
2–0	116.7
37	89.4
19	.9551
14	53.8
66	41.9
15	17.8
181	16.3
203	31.4
102	28.9
179	35.7
145	33.8
153	55.6
35	42.2
33	33.3
181	27.5
43	33.2
225	28.2
32	64.5
286	+1.6
7
15	Kentucky
   2 seed, Elite Eight	SEC	4	4–0
1–0	118.7
23	91.5
28	.9524
15	50.7
134	43.9
34	15.9
112	17.0
171	30.7
113	29.6
197	52.5
15	39.4
216	50.0
129	46.1
102	34.8
144	25.8
30	31.5
256	28.6
36	70.6
92	+2.0
4
16	Cincinnati
   6 seed, R32	Amer	5	4–1
2–0	118.9
22	91.8
29	.9511
16	44.9
272	46.4
75	12.0
18	17.5
156	38.6
19	25.3
93	37.9
119	34.3
165	45.9
227	44.3
65	28.7
266	33.3
117	36.9
153	37.1
180	64.3
293	+1.2
14
17	Wisconsin
   8 seed, Sweet Sixteen	B10	5	3–2
1–1	109.7
96	85.3
6	.9477
17	52.0
106	47.2
92	17.3
160	20.5
63	30.6
114	27.2
130	22.8
291	20.0
18	46.0
226	42.5
38	41.1
45	37.4
222	38.1
134	34.3
115	63.0
313	+0.44
38
18	Seton Hall
   9 seed, R64	BE	3	2–1
1–0	113.2
54	88.0
12	.9476
18	50.0
148	48.1
114	20.4
272	15.7
225	37.5
26	24.3
71	28.9
232	33.8
153	47.1
195	45.6
90	38.3
80	34.3
148	28.3
289	43.8
293	64.9
281	+1.2
13
19	Virginia
   5 seed, R32	ACC	3	2–1
1–0	116.3
38	90.8
25	.9450
19	52.1
104	48.9
134	14.2
50	18.1
141	31.3
105	22.1
38	19.6
314	41.2
235	41.9
287	54.3
264	46.0
15	28.8
59	37.5
143	48.5
321	60.7
329	+0.35
42
20	Vanderbilt
   9 seed, R64	SEC	4	3–1
1–0	108.3
115	84.8
5	.9432
20	47.1
222	44.8
46	14.9
74	17.5
156	20.0
311	23.1
48	34.4
161	20.5
19	46.1
223	47.1
123	32.1
203	26.1
32	48.7
20	28.9
46	66.7
228	+1.4
10
21	Saint Mary's
   7 seed, R32	WCC	3	2–1
0–0	118.2
26	93.1
37	.9396
21	59.3
12	43.5
29	17.3
160	14.7
261	26.4
202	23.6
64	16.8
330	24.9
48	52.0
96	41.5
25	46.4
13	33.3
117	41.3
88	23.1
4	61.7
324	+0.28
46
22	Marquette
