Rk	Team	Conf	G	Rec	AdjOE	AdjDE	Barthag	EFG%	EFGD%	TOR	TORD	ORB	DRB	FTR	FTRD	2P%	2P%D	3P%	3P%D	3PR	3PRD	Adj T.	WAB
1	Gonzaga
   1 seed, Finals	WCC	26	26–0
15–0	125.3
1	89.6
9	.9793
1	61.0
1	47.5
56	16.1
35	20.3
86	30.4
93	23.4
23	36.7
51	25.9
44	64.0
1	46.8
68	36.5
57	32.5
101	32.3
289	34.5
85	75.4
3	+8.5
2
2	Houston
   2 seed, Final Four	Amer	26	23–3
14–3	119.0
5	89.4
7	.9640
2	51.3
103	42.9
1	16.3
42	21.6
46	39.4
2	28.0
173	30.7
188	42.4
333	49.9
161	43.0
5	35.5
86	28.5
7	42.3
53	37.6
180	65.9
312	+4.0
15
3	Baylor
   1 seed, CHAMPS	B12	24	22–2
13–1	123.3
3	93.5
37	.9600
3	57.5
3	49.1
127	17.6
101	24.6
3	37.5
4	30.9
277	27.0
286	31.7
175	54.1
32	48.1
110	41.8
1	34.0
179	39.2
129	34.3
76	69.6
152	+6.7
5
4	Michigan
   1 seed, Elite Eight	B10	24	20–4
14–3	117.7
8	90.8
15	.9516
4	54.9
23	44.9
7	16.3
42	15.1
335	29.4
118	24.8
56	28.9
241	24.5
25	53.3
49	42.3
3	38.7
12	33.5
148	33.9
257	32.7
37	67.8
241	+7.1
3
5	Illinois
   1 seed, R32	B10	29	23–6
16–4	117.4
9	90.8
16	.9504
5	55.6
16	46.6
33	18.2
129	16.1
314	33.0
35	22.2
10	39.2
20	30.5
152	55.3
19	45.4
29	37.6
24	32.7
113	30.7
312	33.0
41	71.6
70	+8.8
1
6	Iowa
   2 seed, R32	B10	29	21–8
14–6	123.7
2	96.5
77	.9459
6	54.6
28	48.3
90	13.3
1	16.3
308	30.7
85	28.6
202	32.0
161	22.6
10	52.4
71	45.8
35	38.6
13	34.8
227	39.8
105	39.6
254	70.9
96	+5.5
8
7	Colorado
   5 seed, R32	P12	30	22–8
14–6	115.4
11	91.7
22	.9332
7	52.0
84	47.7
64	16.8
63	19.8
107	30.9
78	25.6
81	29.9
216	28.0
86	50.3
142	46.5
59	36.7
48	33.3
141	35.8
218	34.8
94	67.2
269	+4.9
9
8	USC
   6 seed, Elite Eight	P12	29	22–7
15–5	113.3
21	90.2
12	.9319
8	52.1
80	45.4
11	18.1
124	17.4
263	35.7
10	27.3
147	37.5
38	24.8
30	52.1
79	42.2
2	34.8
116	34.2
194	31.2
307	35.3
105	68.1
225	+5.5
7
9	Florida St.
