Rk	Team	Conf	G	Rec	AdjOE	AdjDE	Barthag	EFG%	EFGD%	TOR	TORD	ORB	DRB	FTR	FTRD	2P%	2P%D	3P%	3P%D	3PR	3PRD	Adj T.	WAB
1	Kentucky
   1 seed, CHAMPS	SEC	34	32–2
16–0	119.7
3	88.5
9	.9702
1	53.4
26	41.6
1	17.2
20	18.1
281	38.4
17	31.0
120	40.0
74	25.6
7	52.5
21	38.8
1	37.1
56	32.1
72	27.3
297	30.0
74	66.1
173	+11.3
1
2	Ohio St.
   2 seed, Final Four	B10	34	27–7
13–5	115.5
9	85.5
1	.9695
2	52.5
50	46.3
51	17.4
25	22.5
54	35.7
51	24.9
2	37.0
157	28.6
26	53.8
11	45.3
70	32.6
242	32.2
76	26.1
316	35.5
261	68.1
77	+7.7
8
3	Kansas
   2 seed, Finals	B12	33	27–6
16–2	114.7
14	88.1
8	.9542
3	54.0
14	43.9
10	19.6
135	20.7
145	34.9
68	28.6
48	41.1
54	34.3
130	54.1
9	40.0
2	35.8
98	34.7
185	30.5
225	32.2
147	67.9
86	+8.2
6
4	Michigan St.
   1 seed, Sweet Sixteen	B10	34	27–7
13–5	112.7
21	86.7
3	.9532
4	52.7
43	43.0
6	19.8
151	19.7
190	37.2
23	27.5
26	39.0
102	34.2
124	51.9
31	42.6
13	36.5
73	29.2
9	27.8
287	35.6
265	66.1
173	+8.6
4
5	North Carolina
   1 seed, Elite Eight	ACC	34	29–5
14–2	115.8
8	89.6
12	.9502
5	50.0
136	45.1
28	16.2
9	18.5
260	40.5
7	27.7
30	38.1
125	22.0
1	49.6
103	43.5
29	34.0
175	31.9
63	22.9
339	35.9
275	72.7
7	+8.3
5
6	Missouri
   2 seed, R64	B12	34	30–4
14–4	124.0
1	96.6
83	.9462
6	57.8
2	49.7
204	15.4
3	21.6
95	30.6
227	31.9
159	37.7
138	27.2
14	56.9
1	47.6
165	39.5
13	36.2
260	37.5
73	30.8
94	66.7
137	+8.7
3
7	Syracuse
   1 seed, Elite Eight	BE	33	31–2
17–1	115.4
10	90.1
14	.9449
7	51.9
62	44.0
14	16.0
7	25.2
5	36.6
26	39.3
341	31.8
281	29.8
39	52.0
29	42.9
18	34.5
150	30.6
25	31.3
203	36.1
280	66.2
169	+10.8
2
8	Wisconsin
   4 seed, Sweet Sixteen	B10	33	24–9
12–6	110.6
37	87.4
4	.9379
8	49.7
143	41.8
2	15.1
2	18.5
260	30.4
232	28.1
38	31.1
300	29.9
40	46.6
215	41.3
4	36.1
87	28.9
7	40.4
31	24.0
3	58.8
345	+4.8
14
9	Wichita St.
   5 seed, R64	MVC	31	26–5
16–2	115.9
7	92.6
27	.9297
9	54.2
12	44.7
22	17.9
45	18.7
248	33.5
137	26.3
9	35.2
197	33.4
108	53.5
13	43.5
29	37.0
58	31.4
45	33.1
164	32.4
158	66.8
131	+4.4
17
10	Saint Louis
   9 seed, R32	A10	31	24–7
12–4	111.0
31	89.6
11	.9219
10	52.1
58	44.9
23	17.8
42	23.4
29	31.9
181	29.4
64	35.1
202	37.4
199	50.2
81	43.8
35	36.9
61	32.1
72	36.3
97	25.6
9	62.4
317	+2.8
29
11	Indiana
   4 seed, Sweet Sixteen	B10	33	25–8
11–7	119.1
4	96.5
82	.9184
11	54.7
7	47.7
113	19.1
105	20.3
161	35.5
56	31.2
130	46.6
6	34.2
124	50.8
58	45.5
78	43.3
2	34.9
191	27.7
289	31.7
123	67.8
94	+5.7
12
12	Georgetown
   3 seed, R32	BE	30	22–8
12–6	110.3
40	89.5
10	.9166
12	51.0
86	42.9
4	19.6
135	20.1
166	35.9
46	30.3
88	39.4
84	36.1
173	50.8
58	44.3
45	34.3
161	26.6
1	30.1
233	32.5
159	63.4
289	+4.6
16
13	Duke
   2 seed, R64	ACC	33	27–6
13–3	117.1
6	95.3
61	.9150
13	53.0
35	47.1
85	17.7
38	18.8
240	34.7
79	32.2
174	45.3
13	31.9
69	50.9
53	47.0
137	37.6
45	31.7
51	38.4
59	23.9
2	68.3
71	+8.0
7
14	Florida
   7 seed, Elite Eight	SEC	33	23–10
10–6	120.5
2	98.1
112	.9142
14	54.7
7	49.0
174	16.6
15	19.7
190	33.8
118	31.0
120	33.0
255	30.7
49	51.7
37	46.9
133	39.0
19	35.6
227	44.4
6	31.8
129	65.6
197	+3.0
22
15	Vanderbilt
   5 seed, R32	SEC	34	24–10
10–6	113.9
16	92.7
28	.9142
15	54.0
14	46.6
62	19.8
151	19.2
219	32.1
172	32.0
164	39.6
80	29.1
30	50.8
58	46.9
133	38.9
20	30.7
27	41.3
20	31.4
117	65.9
186	+4.0
20
16	Memphis
   8 seed, R64	CUSA	34	26–8
13–3	112.6
22	92.1
21	.9095
16	54.4
10	43.3
7	18.7
80	20.5
153	31.4
205	32.9
205	41.6
48	38.3
219	54.0
10	41.8
8	36.9
61	31.0
35	26.9
306	31.1
106	68.4
68	+3.0
23
17	Baylor
   3 seed, Elite Eight	B12	33	26–7
12–6	114.4
15	93.6
37	.9090
17	52.6
48	47.2
93	20.6
190	21.3
115	37.6
20	32.9
205	36.5
171	31.7
67	50.8
58	45.5
78	37.7
38	33.9
149	31.9
191	33.0
177	66.7
137	+7.0
9
18	New Mexico
   5 seed, R32	MWC	32	26–6
10–4	109.1
49	89.9
13	.9034
18	52.9
37	44.1
15	20.0
160	21.4
107	34.0
106	27.3
24	39.3
89	32.0
72	50.1
87	42.8
17	38.5
24	30.9
33	36.9
80	36.5
296	66.8
131	+2.9
26
19	Florida St.
   3 seed, R32	ACC	33	24–9
12–4	106.5
76	88.1
7	.8985
19	51.4
75	43.7
9	23.7
324	22.2
66	35.7
51	33.0
211	35.2
197	34.3
130	50.7
64	42.5
12	35.3
119	30.5
22	31.6
194	36.9
305	67.7
96	+4.3
18
20	Louisville
   4 seed, Final Four	BE	35	26–9
10–8	103.7
126	85.9
2	.8975
20	47.6
223	42.9
4	21.4
246	23.2
32	36.2
35	34.3
258	37.0
157	34.8
144	48.1
160	41.3
4	31.1
291	30.8
30	33.2
163	32.0
135	67.5
104	+5.5
13
21	Marquette
   3 seed, Sweet Sixteen	BE	32	25–7
14–4	110.9
34	91.9
20	.8963
21	50.8
99	45.8
39	18.8
84	23.6
23	34.4
88	36.2
309	41.5
49	31.1
53	51.0
51	44.7
58	33.7
195	32.1
72	29.2
257	32.3
153	71.1
16	+6.1
11
22	Michigan
   4 seed, R64	B10	32	23–9
13–5	113.4
17	95.0
57	.8851
22	53.6
21	48.8
163	17.6
35	20.1
166	28.1
280	30.9
117	28.9
327	30.0
41	54.2
8	46.9
133	35.3
119	35.0
198	44.2
8	33.1
183	61.8
325	+6.2
10
23	Alabama
   9 seed, R64	SEC	32	21–11
9–7	105.0
102	88.1
6	.8829
23	49.0
170	43.4
8	20.4
179	21.4
107	33.9
112	31.9
159	36.5
171	38.6
224	51.4
43	43.9
37	28.5
331	28.3
4	27.1
302	32.9
172	63.1
297	+1.6
39
24	Virginia
   10 seed, R64	ACC	31	22–9
9–7	104.3
113	87.6
5	.8813
24	50.9
92	44.3
17	18.6
73	21.1
123	27.9
285	25.4
4	35.8
185	31.1
53	51.1
50	44.3
45	33.7
195	29.5
12	29.5
248	32.0
135	60.4
337	+2.0
35
