Rk	Team	Conf	G	Rec	AdjOE	AdjDE	Barthag	EFG%	EFGD%	TOR	TORD	ORB	DRB	FTR	FTRD	2P%	2P%D	3P%	3P%D	3PR	3PRD	Adj T.	WAB
1	Houston
   1 seed, Sweet Sixteen	B12	34	30–4
15–3	118.5
19	85.3
1	.9778
1	49.7
227	44.0
2	13.7
9	24.7
3	36.9
11	30.2
228	29.9
260	39.0
308	48.4
260	43.4
3	34.7
138	30.0
13	36.6
201	40.9
294	64.3
349	+10.0
3
2	Connecticut
   1 seed, CHAMPS	BE	34	31–3
18–2	126.8
1	94.1
13	.9686
2	57.1
6	45.1
3	14.9
49	16.2
232	36.5
14	26.8
84	33.3
162	32.5
173	58.5
6	43.7
5	36.7
31	31.9
61	40.9
87	33.2
47	65.6
324	+11.2
1
3	Purdue
   1 seed, Finals	B10	33	29–4
17–3	126.1
2	94.3
14	.9659
3	56.0
13	47.7
42	16.5
143	14.0
336	37.4
8	24.7
22	42.8
8	23.0
10	53.2
69	48.1
76	40.8
2	31.4
42	35.0
244	37.2
184	68.6
163	+10.6
2
4	Auburn
   4 seed, R64	SEC	34	27–7
13–5	120.5
10	92.1
6	.9563
4	54.1
41	43.4
1	14.9
49	18.2
96	32.9
59	30.3
232	38.2
47	41.0
331	54.9
29	42.8
1	35.2
107	29.8
9	37.5
176	33.3
50	70.8
56	+5.2
9
5	Arizona
   2 seed, Sweet Sixteen	P12	33	25–8
15–5	121.6
7	93.3
8	.9546
5	55.0
23	48.7
79	16.1
109	18.1
103	36.3
16	23.1
5	36.7
81	25.7
20	54.6
35	47.8
67	37.1
22	33.4
139	32.6
293	38.2
214	73.1
15	+4.9
10
6	Iowa St.
   2 seed, Sweet Sixteen	B12	34	27–7
13–5	113.4
53	87.5
2	.9520
6	51.9
106	47.1
27	15.7
81	25.7
2	31.6
95	29.4
197	36.1
92	35.2
250	51.7
117	46.9
44	34.9
124	31.5
49	32.0
301	45.0
353	68.5
170	+6.3
6
7	Tennessee
   2 seed, Elite Eight	SEC	32	24–8
14–4	115.4
33	91.1
3	.9383
7	51.5
128	45.4
5	14.6
37	18.9
61	32.4
73	28.6
155	34.3
131	35.8
261	51.6
122	44.3
8	34.2
157	31.4
42	41.3
76	41.4
308	70.2
76	+5.6
7
8	North Carolina
   1 seed, Sweet Sixteen	ACC	34	27–7
17–3	117.8
21	93.3
7	.9364
8	51.3
142	46.4
13	14.4
32	14.9
307	32.8
65	23.5
9	36.8
77	28.3
70	50.3
174	46.0
23	35.4
96	31.4
42	35.9
216	36.1
129	71.4
44	+7.0
4
9	Marquette
   2 seed, Sweet Sixteen	BE	34	25–9
14–6	118.7
17	94.3
15	.9339
9	55.1
20	49.7
129	14.3
27	21.1
20	26.0
277	30.8
268	25.6
344	28.2
68	56.0
16	49.2
121	35.8
69	33.6
154	40.5
95	43.1
340	70.1
83	+6.6
5
10	Creighton
   3 seed, Sweet Sixteen	BE	32	23–9
14–6	120.4
11	96.3
23	.9288
10	57.5
3	46.4
13	15.3
66	11.2
362	25.9
278	24.6
21	24.5
353	16.2
1	60.6
3	45.7
20	36.1
51	32.2
78	48.9
7	27.2
4	67.9
212	+4.4
13
11	Duke
   4 seed, Elite Eight	ACC	32	24–8
15–5	120.7
8	96.9
26	.9265
11	55.2
19	49.0
90	14.3
27	16.9
175	31.8
88	25.9
56	33.8
147	27.6
55	54.4
38	49.1
115	37.7
14	32.6
97	37.4
181	35.5
109	67.9
212	+3.5
15
12	Alabama
   4 seed, Final Four	SEC	32	21–11
13–5	125.6
3	101.4
101	.9213
12	56.3
11	49.9
142	16.0
102	15.6
277	34.9
26	29.9
219	35.2
108	39.6
319	57.6
10	51.1
213	36.5
34	31.9
61	46.8
18	36.7
154	73.5
13	+3.3
16
13	Illinois
   3 seed, Elite Eight	B10	34	26–8
14–6	124.3
4	100.7
91	.9187
13	53.8
47	48.0
51	15.1
59	12.3
360	36.2
17	26.1
60	37.8
58	27.1
41	54.7
33	46.6
33	34.9
124	34.3
210	38.3
149	27.9
7	70.8
56	+5.6
8
14	Saint Mary's
   5 seed, R64	WCC	32	25–7
15–1	115.1
37	93.4
10	.9170
14	53.1
65	45.1
3	16.0
102	16.7
191	39.0
3	22.4
2	28.3
302	32.2
166	53.0
