Rk	Team	Conf	G	Rec	AdjOE	AdjDE	Barthag	EFG%	EFGD%	TOR	TORD	ORB	DRB	FTR	FTRD	2P%	2P%D	3P%	3P%D	3PR	3PRD	Adj T.	WAB
1	Houston
   1 seed, Finals	B12	34	30–4
19–1	124.3
8	87.6
1	.9824
1	52.7
89	44.9
4	14.6
25	21.7
16	36.1
15	29.3
156	28.2
314	34.1
211	49.0
266	43.9
5	39.8
1	30.9
32	34.5
295	43.1
307	62.1
360	+11.5
2
2	Duke
   1 seed, Final Four	ACC	34	31–3
19–1	127.2
3	90.9
4	.9794
2	57.4
5	44.5
3	14.4
19	17.7
134	35.2
34	26.5
37	32.1
200	25.4
21	58.0
7	43.4
3	37.7
21	30.9
32	45.4
51	37.9
141	66.5
261	+9.5
5
3	Auburn
   1 seed, Final Four	SEC	33	28–5
15–3	129.5
1	93.3
10	.9776
3	55.7
26	46.0
10	13.4
6	17.4
155	34.3
51	30.3
212	33.5
166	39.2
315	56.1
30	47.2
42	36.8
39	29.2
5	40.6
139	34.8
50	68.6
138	+12.7
1
4	Florida
   1 seed, CHAMPS	SEC	34	30–4
14–4	126.8
4	94.2
13	.9683
4	55.0
37	45.3
6	15.0
37	17.0
184	38.1
8	28.8
126	32.6
189	33.0
176	56.4
27	45.9
13	35.5
84	29.6
7	43.6
74	37.3
120	70.3
60	+11.1
3
5	Alabama
   2 seed, Elite Eight	SEC	33	25–8
13–5	127.2
2	96.3
27	.9610
5	56.3
14	47.9
51	16.7
149	13.5
348	34.7
39	29.2
148	40.1
25	33.9
206	59.7
4	48.8
91	35.0
109	30.8
27	46.2
41	35.1
55	75.4
1	+10.1
4
6	Tennessee
   2 seed, Elite Eight	SEC	34	27–7
12–6	118.7
22	90.5
3	.9579
6	52.8
85	44.4
1	16.0
96	17.8
125	35.4
28	30.1
203	35.4
110	29.4
85	54.1
66	46.7
27	34.0
164	27.8
1	43.0
82	45.1
340	64.6
336	+9.3
6
7	Texas Tech
   3 seed, Elite Eight	B12	33	25–8
15–5	125.6
6	96.9
34	.9518
7	55.5
28	48.0
53	14.8
30	17.4
155	34.3
51	28.5
107	29.7
280	33.5
195	54.3
62	48.2
69	37.9
20	31.7
61	44.6
60	34.1
30	66.3
272	+5.8
11
8	Iowa St.
   3 seed, R32	B12	33	24–9
13–7	119.2
20	92.6
9	.9480
8	54.6
43	48.4
64	16.9
160	21.8
14	32.2
107	28.4
102	38.5
40	28.9
75	55.1
44	47.5
51	35.8
70	33.2
130	36.9
230	40.7
245	69.3
105	+5.4
17
9	Maryland
   4 seed, Sweet Sixteen	B10	33	25–8
14–6	118.4
24	92.1
5	.9472
9	53.8
57	47.0
25	14.5
23	20.2
37	31.0
144	27.2
55	32.9
180	25.9
26	52.7
114	47.6
53	37.2
28	30.7
24	35.5
270	35.8
79	70.6
52	+5.2
18
10	Arizona
   4 seed, Sweet Sixteen	B12	34	22–12
14–6	123.1
12	96.3
28	.9439
10	52.9
84	48.6
72	16.2
108	16.6
212	35.9
19	28.5
107	36.6
71	29.2
81	55.1
44	47.2
42	32.4
247	33.6
164	34.6
290	41.9
284	70.6
52	+5.4
16
11	Gonzaga
   8 seed, R32	WCC	33	25–8
14–4	123.3
11	96.8
32	.9419
11	55.7
26	47.5
36	13.2
5	18.2
103	32.7
94	26.4
34	30.9
245	28.6
68	57.8
10	49.1
107	34.4
145	30.2
15	33.5
313	40.6
241	70.9
47	+2.8
32
12	Michigan St.
   2 seed, Elite Eight	B10	33	27–6
17–3	117.2
31	92.2
7	.9402
12	51.2
148	46.1
12	16.6
138	16.4
226	35.3
30	24.6
8	37.8
46	33.1
182	53.6
85	49.1
107	30.8
326	27.9
2	32.7
329	41.4
273	68.6
138	+8.5
7
13	Wisconsin
   3 seed, R32	B10	35	26–9
13–7	122.6
13	96.7
31	.9391
13	53.6
64	47.9
51	14.1
16	14.5
331	28.0
237	26.6
41	33.8
152	28.1
55	54.7
50	46.8
30	34.9
118	33.0
122	48.1
18	39.1
189	68.3
155	+6.6
10
14	Illinois
   6 seed, R32	B10	33	21–12
12–8	122.0
14	96.8
33	.9346
14	52.3
103	47.3
32	15.8
82	12.7
359	36.0
17	26.3
32	34.6
128	26.8
36	57.3
16	46.1
17	31.1
316	33.3
141	46.9
31	30.4
3	72.1
16	+4.0
26
15	Purdue
   4 seed, Sweet Sixteen	B10	33	22–11
13–7	124.9
7	99.3
57	.9328
15	56.3
14	52.0
238	15.6
66	17.8
125	31.0
144	29.9
186	34.6
128	31.0
125	55.5
37	56.4
348	38.5
9	30.7
24	38.1
191	42.7
299	65.8
294	+4.9
21
16	Kentucky
   3 seed, Sweet Sixteen	SEC	33	22–11
10–8	123.9
10	98.8
49	.9313
16	56.0
20	50.4
150	15.2
44	14.0
340	28.7
221	25.9
25	35.9
93	31.0
125	55.9
33	53.7
289	37.4
24	30.8
27	41.7
113	43.5
317	71.6
22	+5.6
13
17	St. John's
   2 seed, R32	BE	34	30–4
18–2	112.5
72	89.7
2	.9311
17	49.7
240	46.6
19	15.6
66	21.9
12	37.3
9	28.9
134	30.2
269	30.4
112	51.5
154	45.8
10	30.4
337	31.8
64	30.3
346	40.8
249	70.9
47	+7.8
8
18	Kansas
   7 seed, R64	B12	33	21–12
